DestinationID,Name,State,Type,Popularity,BestTimeToVisit,Season,PopularityTier,AvgRating,ReviewCount,RatingStd,TextReviewCount,BudgetLevel,CompositeScore
723,Jaipur City,Rajasthan,City,8.279131951554369,Oct-Mar,Year-round,Emerging,3.5,0.0,,,Budget,1.4248373958546632
724,Kerala Backwaters,Kerala,Nature,7.925686613406978,Sep-Mar,Year-round,Hidden Gem,4.5,2.0,0.7071067811865476,2.0,Budget,2.1533607464406535
725,Leh Ladakh,Jammu and Kashmir,Adventure,9.339552233237942,Apr-Jun,Year-round,Top Attraction,3.5,0.0,,,Premium,1.428018656699714
726,Taj Mahal,Uttar Pradesh,Historical,8.182156495747552,Nov-Feb,Year-round,Emerging,3.5,0.0,,,Budget,1.4245464694872427
727,Goa Beaches,Goa,Beach,7.714387334549871,Nov-Mar,Year-round,Hidden Gem,3.5,0.0,,,Budget,1.4231431620036497
728,Jaipur City,Rajasthan,City,9.09930562784097,Oct-Mar,Year-round,Top Attraction,3.5,0.0,,,Premium,1.4272979168835231
729,Kerala Backwaters,Kerala,Nature,8.569879157443847,Sep-Mar,Year-round,Popular,3.5,0.0,,,Moderate,1.4257096374723317
730,Leh Ladakh,Jammu and Kashmir,Adventure,7.896272170257733,Apr-Jun,Year-round,Hidden Gem,4.0,1.0,0.0,1.0,Budget,1.8316329706787569
731,Taj Mahal,Uttar Pradesh,Historical,9.20644321253904,Nov-Feb,Year-round,Top Attraction,4.0,3.0,1.0,3.0,Premium,2.0435076379735846
732,Goa Beaches,Goa,Beach,8.465381843255685,Nov-Mar,Year-round,Emerging,3.0,2.0,1.4142135623730951,2.0,Budget,1.5549798321302002
733,Jaipur City,Rajasthan,City,8.703584273601871,Oct-Mar,Year-round,Popular,2.0,1.0,0.0,1.0,Moderate,1.0340549069887892
734,Kerala Backwaters,Kerala,Nature,8.248600725902943,Sep-Mar,Year-round,Emerging,2.0,1.0,0.0,1.0,Budget,1.0326899563456924
735,Leh Ladakh,Jammu and Kashmir,Adventure,8.514869186476712,Apr-Jun,Year-round,Popular,3.5,0.0,,,Moderate,1.4255446075594302
736,Taj Mahal,Uttar Pradesh,Historical,9.088805186403164,Nov-Feb,Year-round,Top Attraction,3.5,0.0,,,Premium,1.4272664155592096
737,Goa Beaches,Goa,Beach,9.413701353656403,Nov-Mar,Year-round,Top Attraction,3.5,0.0,,,Premium,1.4282411040609693
738,Jaipur City,Rajasthan,City,8.053822692109417,Oct-Mar,Year-round,Emerging,4.0,1.0,0.0,1.0,Budget,1.832105622244312
739,Kerala Backwaters,Kerala,Nature,8.372037385587443,Sep-Mar,Year-round,Emerging,4.0,1.0,0.0,1.0,Budget,1.833060266324746
740,Leh Ladakh,Jammu and Kashmir,Adventure,9.263891738676694,Apr-Jun,Year-round,Top Attraction,4.0,1.0,0.0,1.0,Premium,1.8357358293840138
741,Taj Mahal,Uttar Pradesh,Historical,7.72777553164018,Nov-Feb,Year-round,Hidden Gem,4.0,1.0,0.0,1.0,Budget,1.8311274807629043
742,Goa Beaches,Goa,Beach,8.532765536915521,Nov-Mar,Year-round,Popular,2.0,1.0,0.0,1.0,Moderate,1.0335424507787303
743,Jaipur City,Rajasthan,City,7.727596682180292,Oct-Mar,Year-round,Hidden Gem,2.5,2.0,2.1213203435596424,2.0,Budget,1.3527664766469738
744,Kerala Backwaters,Kerala,Nature,8.203211682328114,Sep-Mar,Year-round,Emerging,1.0,1.0,0.0,1.0,Budget,0.632553789214968
745,Leh Ladakh,Jammu and Kashmir,Adventure,7.933373924579141,Apr-Jun,Year-round,Hidden Gem,3.5,0.0,,,Budget,1.4238001217737375
746,Taj Mahal,Uttar Pradesh,Historical,9.059361289382425,Nov-Feb,Year-round,Top Attraction,4.0,2.0,1.4142135623730951,2.0,Premium,1.9567617704685802
747,Goa Beaches,Goa,Beach,8.350906820188296,Nov-Mar,Year-round,Emerging,3.5,0.0,,,Budget,1.425052720460565
748,Jaipur City,Rajasthan,City,8.719936425969232,Oct-Mar,Year-round,Popular,1.0,1.0,0.0,1.0,Moderate,0.6341039634458914
749,Kerala Backwaters,Kerala,Nature,8.931736559795393,Sep-Mar,Year-round,Popular,3.3333333333333335,3.0,1.1547005383792515,3.0,Moderate,1.776016851348687
750,Leh Ladakh,Jammu and Kashmir,Adventure,8.956458952804828,Apr-Jun,Year-round,Popular,5.0,1.0,0.0,1.0,Moderate,2.234813531026398
751,Taj Mahal,Uttar Pradesh,Historical,7.790538404306647,Nov-Feb,Year-round,Hidden Gem,3.5,0.0,,,Budget,1.42337161521292
752,Goa Beaches,Goa,Beach,8.539108136038704,Nov-Mar,Year-round,Popular,2.5,2.0,2.1213203435596424,2.0,Moderate,1.355201011008549
753,Jaipur City,Rajasthan,City,8.594748337394,Oct-Mar,Year-round,Popular,2.0,1.0,0.0,1.0,Moderate,1.0337283991801656
754,Kerala Backwaters,Kerala,Nature,8.084015245138538,Sep-Mar,Year-round,Emerging,3.5,0.0,,,Budget,1.4242520457354158
755,Leh Ladakh,Jammu and Kashmir,Adventure,7.734281734271488,Apr-Jun,Year-round,Hidden Gem,2.0,1.0,0.0,1.0,Budget,1.0311469993707982
756,Taj Mahal,Uttar Pradesh,Historical,8.54760827518156,Nov-Feb,Year-round,Popular,3.5,0.0,,,Moderate,1.4256428248255448
757,Goa Beaches,Goa,Beach,7.644463430707246,Nov-Mar,Year-round,Hidden Gem,3.5,2.0,2.1213203435596424,2.0,Budget,1.7525170768925549
758,Jaipur City,Rajasthan,City,9.12139535266794,Oct-Mar,Year-round,Top Attraction,3.5,0.0,,,Premium,1.427364186058004
759,Kerala Backwaters,Kerala,Nature,8.72751759235414,Sep-Mar,Year-round,Popular,3.0,1.0,0.0,1.0,Moderate,1.4341267069450463
760,Leh Ladakh,Jammu and Kashmir,Adventure,8.352180026398809,Apr-Jun,Year-round,Emerging,3.5,0.0,,,Budget,1.4250565400791966
761,Taj Mahal,Uttar Pradesh,Historical,9.36014231646272,Nov-Feb,Year-round,Top Attraction,2.0,1.0,0.0,1.0,Premium,1.0360245811173718
762,Goa Beaches,Goa,Beach,8.147811499679674,Nov-Mar,Year-round,Emerging,4.0,2.0,0.0,2.0,Budget,1.954027121099472
763,Jaipur City,Rajasthan,City,8.90257550420428,Oct-Mar,Year-round,Popular,4.0,1.0,0.0,1.0,Moderate,1.8346518806805965
764,Kerala Backwaters,Kerala,Nature,8.506724060467622,Sep-Mar,Year-round,Popular,4.0,1.0,0.0,1.0,Moderate,1.8334643263493866
765,Leh Ladakh,Jammu and Kashmir,Adventure,8.62458625744304,Apr-Jun,Year-round,Popular,1.3333333333333333,3.0,0.5773502691896258,3.0,Moderate,0.9750954004416296
766,Taj Mahal,Uttar Pradesh,Historical,8.145328815121932,Nov-Feb,Year-round,Emerging,2.0,1.0,0.0,1.0,Budget,1.0323801406133495
767,Goa Beaches,Goa,Beach,8.24362221802096,Nov-Mar,Year-round,Emerging,5.0,1.0,0.0,1.0,Budget,2.2326750208220467
768,Jaipur City,Rajasthan,City,7.596634440314337,Oct-Mar,Year-round,Hidden Gem,3.5,0.0,,,Budget,1.4227899033209432
769,Kerala Backwaters,Kerala,Nature,7.57663598347406,Sep-Mar,Year-round,Hidden Gem,3.0,2.0,2.8284271247461903,2.0,Budget,1.5523135945508553
770,Leh Ladakh,Jammu and Kashmir,Adventure,9.08102960007878,Apr-Jun,Year-round,Top Attraction,3.6666666666666665,3.0,2.3094010767585034,3.0,Premium,1.9097980638028704
771,Taj Mahal,Uttar Pradesh,Historical,8.129988976860952,Nov-Feb,Year-round,Emerging,1.0,1.0,0.0,1.0,Budget,0.6323341210985665
772,Goa Beaches,Goa,Beach,9.13732713238196,Nov-Mar,Year-round,Top Attraction,3.5,0.0,,,Premium,1.427411981397146
773,Jaipur City,Rajasthan,City,8.784997932243503,Oct-Mar,Year-round,Popular,3.5,0.0,,,Moderate,1.4263549937967306
774,Kerala Backwaters,Kerala,Nature,8.038663649202402,Sep-Mar,Year-round,Emerging,3.0,1.0,0.0,1.0,Budget,1.432060145115591
775,Leh Ladakh,Jammu and Kashmir,Adventure,8.079156318407351,Apr-Jun,Year-round,Emerging,3.0,2.0,2.8284271247461903,2.0,Budget,1.5538211555556551
776,Taj Mahal,Uttar Pradesh,Historical,8.459363313306993,Nov-Feb,Year-round,Emerging,2.0,2.0,1.4142135623730951,2.0,Budget,1.154961776540354
777,Goa Beaches,Goa,Beach,9.046231352406494,Nov-Mar,Year-round,Top Attraction,5.0,1.0,0.0,1.0,Premium,2.235082848225203
778,Jaipur City,Rajasthan,City,9.200907306361843,Oct-Mar,Year-round,Top Attraction,3.5,0.0,,,Premium,1.4276027219190857
779,Kerala Backwaters,Kerala,Nature,8.861507015552508,Sep-Mar,Year-round,Popular,2.0,1.0,0.0,1.0,Moderate,1.0345286752146412
780,Leh Ladakh,Jammu and Kashmir,Adventure,9.291685937704914,Apr-Jun,Year-round,Top Attraction,4.5,2.0,0.7071067811865476,2.0,Premium,2.1574587444135473
781,Taj Mahal,Uttar Pradesh,Historical,8.531079521858732,Nov-Feb,Year-round,Popular,3.5,0.0,,,Moderate,1.4255932385655763
782,Goa Beaches,Goa,Beach,8.99783225118662,Nov-Mar,Year-round,Popular,2.0,2.0,0.0,2.0,Moderate,1.1565771833539928
783,Jaipur City,Rajasthan,City,8.528348193854123,Oct-Mar,Year-round,Popular,3.5,0.0,,,Moderate,1.4255850445815625
784,Kerala Backwaters,Kerala,Nature,8.317882740052342,Sep-Mar,Year-round,Emerging,4.0,1.0,0.0,1.0,Budget,1.8328978023881408
785,Leh Ladakh,Jammu and Kashmir,Adventure,9.366933345133754,Apr-Jun,Year-round,Top Attraction,3.0,2.0,1.4142135623730951,2.0,Premium,1.5576844866358344
786,Taj Mahal,Uttar Pradesh,Historical,8.389205905418272,Nov-Feb,Year-round,Emerging,2.0,1.0,0.0,1.0,Budget,1.0331117718842384
787,Goa Beaches,Goa,Beach,9.44212563021952,Nov-Mar,Year-round,Top Attraction,3.5,0.0,,,Premium,1.4283263768906587
788,Jaipur City,Rajasthan,City,8.223627062910356,Oct-Mar,Year-round,Emerging,2.0,1.0,0.0,1.0,Budget,1.0326150353567147
789,Kerala Backwaters,Kerala,Nature,8.174235795355958,Sep-Mar,Year-round,Emerging,3.5,0.0,,,Budget,1.424522707386068
790,Leh Ladakh,Jammu and Kashmir,Adventure,9.157720701508042,Apr-Jun,Year-round,Top Attraction,3.5,0.0,,,Premium,1.4274731621045242
791,Taj Mahal,Uttar Pradesh,Historical,9.42168809807716,Nov-Feb,Year-round,Top Attraction,5.0,1.0,0.0,1.0,Premium,2.236209218462215
792,Goa Beaches,Goa,Beach,7.50562874119151,Nov-Mar,Year-round,Hidden Gem,1.0,1.0,0.0,1.0,Budget,0.6304610403915581
793,Jaipur City,Rajasthan,City,7.781580260307882,Oct-Mar,Year-round,Hidden Gem,4.0,1.0,0.0,1.0,Budget,1.8312888949489075
794,Kerala Backwaters,Kerala,Nature,8.531159787998941,Sep-Mar,Year-round,Popular,5.0,1.0,0.0,1.0,Moderate,2.2335376335319803
795,Leh Ladakh,Jammu and Kashmir,Adventure,8.189514727765914,Apr-Jun,Year-round,Emerging,2.6666666666666665,3.0,1.1547005383792515,3.0,Budget,1.5071235191859316
796,Taj Mahal,Uttar Pradesh,Historical,9.243698788707544,Nov-Feb,Year-round,Top Attraction,2.0,2.0,1.4142135623730951,2.0,Premium,1.1573147829665555
797,Goa Beaches,Goa,Beach,9.120638441373126,Nov-Mar,Year-round,Top Attraction,5.0,1.0,0.0,1.0,Premium,2.235306069492103
798,Jaipur City,Rajasthan,City,7.608875043089363,Oct-Mar,Year-round,Hidden Gem,3.5,0.0,,,Budget,1.4228266251292683
799,Kerala Backwaters,Kerala,Nature,9.078902378388406,Sep-Mar,Year-round,Top Attraction,5.0,1.0,0.0,1.0,Premium,2.235180861303149
800,Leh Ladakh,Jammu and Kashmir,Adventure,7.972030910129,Apr-Jun,Year-round,Hidden Gem,1.0,1.0,0.0,1.0,Budget,0.6318602468983706
801,Taj Mahal,Uttar Pradesh,Historical,9.157148625977571,Nov-Feb,Year-round,Top Attraction,5.0,1.0,0.0,1.0,Premium,2.235415600045916
802,Goa Beaches,Goa,Beach,9.41083109431862,Nov-Mar,Year-round,Top Attraction,2.0,1.0,0.0,1.0,Premium,1.0361766474509395
803,Jaipur City,Rajasthan,City,9.31045957210701,Oct-Mar,Year-round,Top Attraction,4.5,2.0,0.7071067811865476,2.0,Premium,2.157515065316754
804,Kerala Backwaters,Kerala,Nature,8.208242452766306,Sep-Mar,Year-round,Emerging,3.5,0.0,,,Budget,1.424624727358299
805,Leh Ladakh,Jammu and Kashmir,Adventure,8.410141709638284,Apr-Jun,Year-round,Emerging,4.0,1.0,0.0,1.0,Budget,1.8331745792968985
806,Taj Mahal,Uttar Pradesh,Historical,8.576757876815993,Nov-Feb,Year-round,Popular,4.75,4.0,0.5,4.0,Moderate,2.408561647360678
807,Goa Beaches,Goa,Beach,9.178994029748877,Nov-Mar,Year-round,Top Attraction,3.5,0.0,,,Premium,1.4275369820892467
808,Jaipur City,Rajasthan,City,8.01406881114496,Oct-Mar,Year-round,Hidden Gem,5.0,1.0,0.0,1.0,Budget,2.2319863606014185
809,Kerala Backwaters,Kerala,Nature,7.8442566698712035,Sep-Mar,Year-round,Hidden Gem,3.5,0.0,,,Budget,1.4235327700096136
810,Leh Ladakh,Jammu and Kashmir,Adventure,8.161053310539785,Apr-Jun,Year-round,Emerging,4.0,2.0,1.4142135623730951,2.0,Budget,1.9540668465320523
811,Taj Mahal,Uttar Pradesh,Historical,9.393805813478073,Nov-Feb,Year-round,Top Attraction,3.5,0.0,,,Premium,1.4281814174404344
812,Goa Beaches,Goa,Beach,9.006784740288401,Nov-Mar,Year-round,Popular,5.0,1.0,0.0,1.0,Moderate,2.234964508388849
813,Jaipur City,Rajasthan,City,8.336255248752801,Oct-Mar,Year-round,Emerging,3.5,0.0,,,Budget,1.4250087657462585
814,Kerala Backwaters,Kerala,Nature,7.589205999248015,Sep-Mar,Year-round,Hidden Gem,1.0,1.0,0.0,1.0,Budget,0.6307117721657277
815,Leh Ladakh,Jammu and Kashmir,Adventure,9.220824441474456,Apr-Jun,Year-round,Top Attraction,4.0,1.0,0.0,1.0,Premium,1.835606627492407
816,Taj Mahal,Uttar Pradesh,Historical,9.423987379093196,Nov-Feb,Year-round,Top Attraction,4.0,1.0,0.0,1.0,Premium,1.8362161163052633
817,Goa Beaches,Goa,Beach,7.999026975129425,Nov-Mar,Year-round,Hidden Gem,4.0,1.0,0.0,1.0,Budget,1.831941235093372
818,Jaipur City,Rajasthan,City,8.385706717073933,Oct-Mar,Year-round,Emerging,3.0,1.0,0.0,1.0,Budget,1.4331012743192055
819,Kerala Backwaters,Kerala,Nature,7.562622503552138,Sep-Mar,Year-round,Hidden Gem,4.0,2.0,1.4142135623730951,2.0,Budget,1.9522715541110893
820,Leh Ladakh,Jammu and Kashmir,Adventure,8.772244496732984,Apr-Jun,Year-round,Popular,4.0,1.0,0.0,1.0,Moderate,1.8342608876581827
821,Taj Mahal,Uttar Pradesh,Historical,8.853137683108654,Nov-Feb,Year-round,Popular,2.0,1.0,0.0,1.0,Moderate,1.0345035672173095
822,Goa Beaches,Goa,Beach,9.22889675552697,Nov-Mar,Year-round,Top Attraction,3.5,0.0,,,Premium,1.427686690266581
823,Jaipur City,Rajasthan,City,8.501224868997667,Oct-Mar,Year-round,Popular,5.0,1.0,0.0,1.0,Moderate,2.2334478287749766
824,Kerala Backwaters,Kerala,Nature,9.206043310589514,Sep-Mar,Year-round,Top Attraction,4.0,1.0,0.0,1.0,Premium,1.8355622840997523
825,Leh Ladakh,Jammu and Kashmir,Adventure,7.943715893520679,Apr-Jun,Year-round,Hidden Gem,2.0,1.0,0.0,1.0,Budget,1.0317753018485456
826,Taj Mahal,Uttar Pradesh,Historical,8.277156854345177,Nov-Feb,Year-round,Emerging,4.0,1.0,0.0,1.0,Budget,1.8327756247310192
827,Goa Beaches,Goa,Beach,8.377495779286125,Nov-Mar,Year-round,Emerging,2.5,2.0,2.1213203435596424,2.0,Budget,1.3547161739382914
828,Jaipur City,Rajasthan,City,7.804063905354139,Oct-Mar,Year-round,Hidden Gem,3.5,0.0,,,Budget,1.4234121917160625
829,Kerala Backwaters,Kerala,Nature,9.073371866855572,Sep-Mar,Year-round,Top Attraction,2.0,1.0,0.0,1.0,Premium,1.0351642697685504
830,Leh Ladakh,Jammu and Kashmir,Adventure,7.928094923060946,Apr-Jun,Year-round,Hidden Gem,1.0,1.0,0.0,1.0,Budget,0.6317284389371665
831,Taj Mahal,Uttar Pradesh,Historical,8.771961835427916,Nov-Feb,Year-round,Popular,4.0,2.0,1.4142135623730951,2.0,Moderate,1.9558995721067167
832,Goa Beaches,Goa,Beach,9.366867008044636,Nov-Mar,Year-round,Top Attraction,5.0,1.0,0.0,1.0,Premium,2.2360447551921174
833,Jaipur City,Rajasthan,City,7.976891811337149,Oct-Mar,Year-round,Hidden Gem,3.0,1.0,0.0,1.0,Budget,1.4318748296019952
834,Kerala Backwaters,Kerala,Nature,8.329340966088974,Sep-Mar,Year-round,Emerging,3.5,0.0,,,Budget,1.424988022898267
835,Leh Ladakh,Jammu and Kashmir,Adventure,8.622267855355735,Apr-Jun,Year-round,Popular,3.5,0.0,,,Moderate,1.4258668035660673
836,Taj Mahal,Uttar Pradesh,Historical,7.789458969308924,Nov-Feb,Year-round,Hidden Gem,5.0,1.0,0.0,1.0,Budget,2.2313125310759103
837,Goa Beaches,Goa,Beach,9.49270628520052,Nov-Mar,Year-round,Top Attraction,5.0,2.0,0.0,2.0,Premium,2.3580618054560345
838,Jaipur City,Rajasthan,City,7.6511899073828,Oct-Mar,Year-round,Hidden Gem,2.0,1.0,0.0,1.0,Budget,1.030897723890132
839,Kerala Backwaters,Kerala,Nature,9.19673720089384,Sep-Mar,Year-round,Top Attraction,3.0,1.0,0.0,1.0,Premium,1.4355343657706654
840,Leh Ladakh,Jammu and Kashmir,Adventure,7.93351873337229,Apr-Jun,Year-round,Hidden Gem,1.0,1.0,0.0,1.0,Budget,0.6317447103681005
841,Taj Mahal,Uttar Pradesh,Historical,8.641198251436522,Nov-Feb,Year-round,Popular,1.0,1.0,0.0,1.0,Moderate,0.6338677489222933
842,Goa Beaches,Goa,Beach,8.784629096343433,Nov-Mar,Year-round,Popular,3.5,0.0,,,Moderate,1.4263538872890305
843,Jaipur City,Rajasthan,City,9.191194972792676,Oct-Mar,Year-round,Top Attraction,3.5,0.0,,,Premium,1.4275735849183782
844,Kerala Backwaters,Kerala,Nature,9.173580627388572,Sep-Mar,Year-round,Top Attraction,1.5,2.0,0.7071067811865476,2.0,Premium,0.9571044284825987
845,Leh Ladakh,Jammu and Kashmir,Adventure,8.669449269625428,Apr-Jun,Year-round,Popular,4.0,1.0,0.0,1.0,Moderate,1.8339525019768599
846,Taj Mahal,Uttar Pradesh,Historical,8.971338259095013,Nov-Feb,Year-round,Popular,5.0,1.0,0.0,1.0,Moderate,2.2348581689452685
847,Goa Beaches,Goa,Beach,7.790585198400288,Nov-Mar,Year-round,Hidden Gem,3.5,0.0,,,Budget,1.423371755595201
848,Jaipur City,Rajasthan,City,9.02991974288286,Oct-Mar,Year-round,Top Attraction,1.0,1.0,0.0,1.0,Premium,0.6350339133966322
849,Kerala Backwaters,Kerala,Nature,8.749274375887886,Sep-Mar,Year-round,Popular,1.0,1.0,0.0,1.0,Moderate,0.6341919772956472
850,Leh Ladakh,Jammu and Kashmir,Adventure,8.64491136642723,Apr-Jun,Year-round,Popular,3.0,1.0,0.0,1.0,Moderate,1.4338788882672655
851,Taj Mahal,Uttar Pradesh,Historical,9.33544112557844,Nov-Feb,Year-round,Top Attraction,3.5,2.0,0.7071067811865476,2.0,Premium,1.7575900099771684
852,Goa Beaches,Goa,Beach,8.287492091663,Nov-Mar,Year-round,Emerging,3.5,0.0,,,Budget,1.424862476274989
853,Jaipur City,Rajasthan,City,9.04694477176505,Oct-Mar,Year-round,Top Attraction,1.0,1.0,0.0,1.0,Premium,0.6350849884832788
854,Kerala Backwaters,Kerala,Nature,9.33810388495833,Sep-Mar,Year-round,Top Attraction,3.5,0.0,,,Premium,1.4280143116548751
855,Leh Ladakh,Jammu and Kashmir,Adventure,8.913268954871437,Apr-Jun,Year-round,Popular,2.0,1.0,0.0,1.0,Moderate,1.034683961032598
856,Taj Mahal,Uttar Pradesh,Historical,7.668691908852082,Nov-Feb,Year-round,Hidden Gem,3.5,0.0,,,Budget,1.4230060757265564
857,Goa Beaches,Goa,Beach,9.027677154981644,Nov-Mar,Year-round,Top Attraction,4.0,1.0,0.0,1.0,Premium,1.8350271856329285
858,Jaipur City,Rajasthan,City,8.491365337579884,Oct-Mar,Year-round,Emerging,3.5,0.0,,,Budget,1.4254740960127399
859,Kerala Backwaters,Kerala,Nature,7.921623278868692,Sep-Mar,Year-round,Hidden Gem,2.0,1.0,0.0,1.0,Budget,1.0317090240045896
860,Leh Ladakh,Jammu and Kashmir,Adventure,7.7202244959060975,Apr-Jun,Year-round,Hidden Gem,2.0,1.0,0.0,1.0,Budget,1.031104827655702
861,Taj Mahal,Uttar Pradesh,Historical,7.824049108063554,Nov-Feb,Year-round,Hidden Gem,3.5,0.0,,,Budget,1.4234721473241907
862,Goa Beaches,Goa,Beach,8.527437466841967,Nov-Mar,Year-round,Popular,3.5,0.0,,,Moderate,1.425582312400526
863,Jaipur City,Rajasthan,City,7.5288565248227135,Oct-Mar,Year-round,Hidden Gem,2.0,1.0,0.0,1.0,Budget,1.030530723742452
864,Kerala Backwaters,Kerala,Nature,9.147968243343048,Sep-Mar,Year-round,Top Attraction,4.0,1.0,0.0,1.0,Premium,1.835388058898013
865,Leh Ladakh,Jammu and Kashmir,Adventure,8.989187748130234,Apr-Jun,Year-round,Popular,3.3333333333333335,3.0,2.0816659994661326,3.0,Moderate,1.7761892049136914
866,Taj Mahal,Uttar Pradesh,Historical,8.15752225096045,Nov-Feb,Year-round,Emerging,3.5,0.0,,,Budget,1.4244725667528815
867,Goa Beaches,Goa,Beach,7.544784240485142,Nov-Mar,Year-round,Hidden Gem,2.5,4.0,1.7320508075688772,4.0,Budget,1.5054657264516855
868,Jaipur City,Rajasthan,City,8.498230857041534,Oct-Mar,Year-round,Popular,3.0,1.0,0.0,1.0,Moderate,1.4334388467391084
869,Kerala Backwaters,Kerala,Nature,7.67787032728221,Sep-Mar,Year-round,Hidden Gem,3.5,0.0,,,Budget,1.4230336109818467
870,Leh Ladakh,Jammu and Kashmir,Adventure,8.31662363535272,Apr-Jun,Year-round,Emerging,3.0,1.0,0.0,1.0,Budget,1.432894025074042
871,Taj Mahal,Uttar Pradesh,Historical,7.643206988401131,Nov-Feb,Year-round,Hidden Gem,3.5,0.0,,,Budget,1.4229296209652036
872,Goa Beaches,Goa,Beach,9.413328344476888,Nov-Mar,Year-round,Top Attraction,2.0,1.0,0.0,1.0,Premium,1.0361841392014144
873,Jaipur City,Rajasthan,City,9.231967797202106,Oct-Mar,Year-round,Top Attraction,2.5,2.0,0.7071067811865476,2.0,Premium,1.3572795899920391
874,Kerala Backwaters,Kerala,Nature,8.671636575343907,Sep-Mar,Year-round,Popular,3.5,0.0,,,Moderate,1.426014909726032
875,Leh Ladakh,Jammu and Kashmir,Adventure,8.98297001694882,Apr-Jun,Year-round,Popular,4.5,2.0,0.7071067811865476,2.0,Moderate,2.1565325966512794
876,Taj Mahal,Uttar Pradesh,Historical,8.796715429177867,Nov-Feb,Year-round,Popular,1.0,1.0,0.0,1.0,Moderate,0.6343343004555172
877,Goa Beaches,Goa,Beach,7.911432523928271,Nov-Mar,Year-round,Hidden Gem,4.0,1.0,0.0,1.0,Budget,1.8316784517397686
878,Jaipur City,Rajasthan,City,7.601483087639889,Oct-Mar,Year-round,Hidden Gem,3.75,4.0,0.9574271077563381,4.0,Budget,2.00563582299315
879,Kerala Backwaters,Kerala,Nature,8.309631133912779,Sep-Mar,Year-round,Emerging,3.5,2.0,0.7071067811865476,2.0,Budget,1.7545125800021715
880,Leh Ladakh,Jammu and Kashmir,Adventure,8.442750358263288,Apr-Jun,Year-round,Emerging,4.0,1.0,0.0,1.0,Budget,1.8332724052427736
881,Taj Mahal,Uttar Pradesh,Historical,8.278291770000452,Nov-Feb,Year-round,Emerging,3.5,0.0,,,Budget,1.4248348753100015
882,Goa Beaches,Goa,Beach,8.449238005542009,Nov-Mar,Year-round,Emerging,3.5,0.0,,,Budget,1.4253477140166262
883,Jaipur City,Rajasthan,City,7.95494238797158,Oct-Mar,Year-round,Hidden Gem,3.5,0.0,,,Budget,1.423864827163915
884,Kerala Backwaters,Kerala,Nature,9.241444802843858,Sep-Mar,Year-round,Top Attraction,2.5,2.0,2.1213203435596424,2.0,Premium,1.3573080210089645
885,Leh Ladakh,Jammu and Kashmir,Adventure,9.03191394329098,Apr-Jun,Year-round,Top Attraction,3.5,0.0,,,Premium,1.427095741829873
886,Taj Mahal,Uttar Pradesh,Historical,7.713067194844037,Nov-Feb,Year-round,Hidden Gem,4.0,2.0,1.4142135623730951,2.0,Budget,1.9527228881849652
887,Goa Beaches,Goa,Beach,7.590325473167349,Nov-Mar,Year-round,Hidden Gem,3.5,0.0,,,Budget,1.4227709764195022
888,Jaipur City,Rajasthan,City,8.968588466673665,Oct-Mar,Year-round,Popular,3.5,0.0,,,Moderate,1.4269057654000212
889,Kerala Backwaters,Kerala,Nature,9.002930521303405,Sep-Mar,Year-round,Popular,3.0,1.0,0.0,1.0,Moderate,1.434952945731894
890,Leh Ladakh,Jammu and Kashmir,Adventure,7.743039575412055,Apr-Jun,Year-round,Hidden Gem,5.0,1.0,0.0,1.0,Budget,2.2311732728942197
891,Taj Mahal,Uttar Pradesh,Historical,9.223991095114595,Nov-Feb,Year-round,Top Attraction,1.0,1.0,0.0,1.0,Premium,0.6356161274533274
892,Goa Beaches,Goa,Beach,8.86432839457484,Nov-Mar,Year-round,Popular,3.5,0.0,,,Moderate,1.4265929851837247
893,Jaipur City,Rajasthan,City,8.375786034039642,Oct-Mar,Year-round,Emerging,2.0,1.0,0.0,1.0,Budget,1.0330715122701026
894,Kerala Backwaters,Kerala,Nature,8.8155969048925,Sep-Mar,Year-round,Popular,3.5,0.0,,,Moderate,1.4264467907146776
895,Leh Ladakh,Jammu and Kashmir,Adventure,8.011096326725276,Apr-Jun,Year-round,Hidden Gem,3.5,0.0,,,Budget,1.424033288980176
896,Taj Mahal,Uttar Pradesh,Historical,8.775168604432578,Nov-Feb,Year-round,Popular,3.5,0.0,,,Moderate,1.4263255058132978
897,Goa Beaches,Goa,Beach,8.342976753551683,Nov-Mar,Year-round,Emerging,1.0,1.0,0.0,1.0,Budget,0.6329730844286386
898,Jaipur City,Rajasthan,City,8.311533772217603,Oct-Mar,Year-round,Emerging,1.5,2.0,0.7071067811865476,2.0,Budget,0.9545182879170858
899,Kerala Backwaters,Kerala,Nature,8.575304720464212,Sep-Mar,Year-round,Popular,1.0,1.0,0.0,1.0,Moderate,0.6336700683293762
900,Leh Ladakh,Jammu and Kashmir,Adventure,8.81228742963959,Apr-Jun,Year-round,Popular,3.0,2.0,2.8284271247461903,2.0,Moderate,1.556020548889352
901,Taj Mahal,Uttar Pradesh,Historical,7.94384380620817,Nov-Feb,Year-round,Hidden Gem,3.5,0.0,,,Budget,1.4238315314186247
902,Goa Beaches,Goa,Beach,9.115849499250787,Nov-Mar,Year-round,Top Attraction,2.0,1.0,0.0,1.0,Premium,1.035291702665736
903,Jaipur City,Rajasthan,City,8.253494745892702,Oct-Mar,Year-round,Emerging,3.5,0.0,,,Budget,1.4247604842376782
